position_x,position_y,time,steps
7,0,19.230508,6484066
7,0,18.845032,6484066
7,0,19.064035,6484066
7,0,19.385233,6484066
7,0,18.818934,6484066
7,0,19.238289,6484066
7,0,19.270032,6484066
7,0,19.377235,6484066
7,0,19.201027,6484066
7,0,19.277036,6484066
7,0,19.349535,6484066
7,0,19.048871,6484066
7,0,19.068029,6484066
7,0,19.410032,6484066
7,0,19.055072,6484066
7,0,19.054063,6484066
7,0,18.780036,6484066
7,0,19.309038,6484066
7,0,18.852031,6484066
7,0,18.789998,6484066
7,0,19.297021,6484066
7,0,18.852033,6484066
7,0,18.771603,6484066
7,0,19.47662,6484066
7,0,19.418001,6484066
7,0,19.0761,6484066
7,0,19.395595,6484066
7,0,19.564989,6484066
7,0,19.068037,6484066
7,0,19.310641,6484066
7,0,19.349479,6484066
7,0,19.346078,6484066
7,0,19.176034,6484066
7,0,19.100914,6484066
7,0,19.257806,6484066
7,0,19.054605,6484066
7,0,19.175767,6484066
7,0,19.320001,6484066
7,0,19.273036,6484066
7,0,18.967151,6484066
7,0,19.100932,6484066
7,0,19.401984,6484066
7,0,19.021988,6484066
7,0,19.073032,6484066
7,0,19.262036,6484066
7,0,18.963035,6484066
7,0,19.024056,6484066
7,0,19.131672,6484066
7,0,19.103567,6484066
7,0,18.672035,6484066
7,0,18.786072,6484066
7,0,19.077033,6484066
7,0,18.978583,6484066
7,0,18.833037,6484066
7,0,18.788999,6484066
7,0,19.149037,6484066
7,0,18.66096,6484066
7,0,18.684118,6484066
7,0,18.963032,6484066
7,0,18.613026,6484066
7,0,18.856631,6484066
7,0,19.02731,6484066
7,0,19.10908,6484066
7,0,18.928049,6484066
7,0,19.007002,6484066
7,0,19.243003,6484066
7,0,18.923998,6484066
7,0,19.80567,6484066
7,0,21.308001,6484066
7,0,19.971396,6484066
7,0,19.936034,6484066
7,0,22.155999,6484066
7,0,24.054997,6484066
